vacancy_id,query,title,locations,salary_range_from,salary_range_to,currency,published_at,employer,details_url,date_added,source
120593275,java,SRE-инженер,Санкт-Петербург,,,,2025-05-15T15:01:40+0300,Ак Барс Цифровые Технологии,https://api.hh.ru/vacancies/120593275?host=hh.ru,2025-05-16 00:00:56.781650,hh
120593276,java,SRE-инженер,Москва,,,,2025-05-15T15:01:40+0300,Ак Барс Цифровые Технологии,https://api.hh.ru/vacancies/120593276?host=hh.ru,2025-05-16 00:00:56.781653,hh
120593012,java,Lead DevOps Engineer,Москва,,,,2025-05-15T14:57:35+0300,Voximplant,https://api.hh.ru/vacancies/120593012?host=hh.ru,2025-05-16 00:00:56.781657,hh
119379716,java,Инфраструктурный инженер,Москва,,,,2025-05-15T14:57:06+0300,edna,https://api.hh.ru/vacancies/119379716?host=hh.ru,2025-05-16 00:00:56.781660,hh
119502299,java,DevOps-инженер,Москва,,,,2025-05-15T14:57:06+0300,edna,https://api.hh.ru/vacancies/119502299?host=hh.ru,2025-05-16 00:00:56.781663,hh
118445872,java,Java-разработчик (стажер/intern),Екатеринбург,,60000.0,RUR,2025-05-15T14:54:30+0300,Ренью,https://api.hh.ru/vacancies/118445872?host=hh.ru,2025-05-16 00:00:56.781666,hh
118906267,java,Специалист по автоматизации тестирования ПО (QA-automation) middle/high middle,Екатеринбург,,,,2025-05-15T14:52:48+0300,Ренью,https://api.hh.ru/vacancies/118906267?host=hh.ru,2025-05-16 00:00:56.781670,hh
120416948,java,Старший методист,Москва,,,,2025-05-15T14:51:21+0300,АНО ДО Московская школа программистов,https://api.hh.ru/vacancies/120416948?host=hh.ru,2025-05-16 00:00:56.781673,hh
120592396,java,Lead QA Engineer,Сербия,5800.0,6800.0,USD,2025-05-15T14:48:49+0300,COMTEK Inc.,https://api.hh.ru/vacancies/120592396?host=hh.ru,2025-05-16 00:00:56.781676,hh
120592240,java,"Старший разработчик Go, Маркетплейс, Инструменты сбора данных из открытых источников",Москва,,,,2025-05-15T14:46:06+0300,Ozon,https://api.hh.ru/vacancies/120592240?host=hh.ru,2025-05-16 00:00:56.781681,hh
119913052,java,Стажер-программист 1С,Санкт-Петербург,,,,2025-05-15T14:37:49+0300,ПитерСофт,https://api.hh.ru/vacancies/119913052?host=hh.ru,2025-05-16 00:00:56.781684,hh
120415549,java,Архитектор решений по внедрению платформы Tessa,Москва,,,,2025-05-15T14:36:44+0300,АСТ Капитал,https://api.hh.ru/vacancies/120415549?host=hh.ru,2025-05-16 00:00:56.781687,hh
120415501,java,Руководитель проектов/Project Manager,Алматы,,,,2025-05-15T14:36:10+0300,Частная компания Solva Technology Ltd.,https://api.hh.ru/vacancies/120415501?host=hh.ru,2025-05-16 00:00:56.781691,hh
120591588,java,Team Lead Backend-разработчик,Москва,,,,2025-05-15T14:35:13+0300,Deeptech Engineering,https://api.hh.ru/vacancies/120591588?host=hh.ru,2025-05-16 00:00:56.781694,hh
118905122,java,Разработчик PL/SQL,Санкт-Петербург,,,,2025-05-15T14:28:58+0300,ЯСП,https://api.hh.ru/vacancies/118905122?host=hh.ru,2025-05-16 00:00:56.781697,hh
120414371,java,Java Developer Senior,Москва,,,,2025-05-15T14:24:14+0300,Sapiens solutions,https://api.hh.ru/vacancies/120414371?host=hh.ru,2025-05-16 00:00:56.781700,hh
120590573,java,Senior Auto QA Engineer (Старший инженер автоматизированного тестирования),Москва,,,,2025-05-15T14:19:32+0300,АКСЕЛБОЛТ КАЗАХСТАН,https://api.hh.ru/vacancies/120590573?host=hh.ru,2025-05-16 00:00:56.781704,hh
120590462,java,Senior Java разработчик,Москва,,,,2025-05-15T14:17:45+0300,Метр квадратный,https://api.hh.ru/vacancies/120590462?host=hh.ru,2025-05-16 00:00:56.781707,hh
118750340,java,Архитектор решений,Москва,,,,2025-05-15T14:15:19+0300,MANGO OFFICE,https://api.hh.ru/vacancies/118750340?host=hh.ru,2025-05-16 00:00:56.781710,hh
120590197,java,Разработчик Flutter,Санкт-Петербург,,,,2025-05-15T14:14:16+0300,АЙТИ ТЕСТ,https://api.hh.ru/vacancies/120590197?host=hh.ru,2025-05-16 00:00:56.781713,hh
118199219,java,Специалист по сопровождению информационных систем,Вологда,,70000.0,RUR,2025-05-15T14:13:16+0300,БУ ВО ЦИТ,https://api.hh.ru/vacancies/118199219?host=hh.ru,2025-05-16 00:00:56.781716,hh
120412443,java,Middle QA инженер,Алматы,800000.0,,KZT,2025-05-15T14:07:40+0300,IT Space Apps,https://api.hh.ru/vacancies/120412443?host=hh.ru,2025-05-16 00:00:56.781720,hh
101741106,java,Специалист по тестированию ПО (QA-engineer) Pre-Middle/Middle,Екатеринбург,,,,2025-05-15T14:03:34+0300,Ренью,https://api.hh.ru/vacancies/101741106?host=hh.ru,2025-05-16 00:00:56.781723,hh
120282012,java,"Руководитель проектов / Project manager (IT, card processing)",Санкт-Петербург,,,,2025-05-15T13:54:30+0300,Солантек,https://api.hh.ru/vacancies/120282012?host=hh.ru,2025-05-16 00:00:56.781726,hh
119694594,java,Системный аналитик (продукт «Фактор»),Москва,180000.0,200000.0,RUR,2025-05-15T13:54:14+0300,HFLabs,https://api.hh.ru/vacancies/119694594?host=hh.ru,2025-05-16 00:00:56.781730,hh
120114771,java,Ведущий инженер по виртуализации и СХД,Москва,282500.0,,RUR,2025-05-15T13:47:53+0300,Смарт Текнолоджис,https://api.hh.ru/vacancies/120114771?host=hh.ru,2025-05-16 00:00:56.781734,hh
111590932,java,AQA Engineer (Python),Минск,,,,2025-05-15T13:46:04+0300,УайтСнейк,https://api.hh.ru/vacancies/111590932?host=hh.ru,2025-05-16 00:00:56.781737,hh
120587941,java,DevOps-инженер,Москва,,,,2025-05-15T13:42:52+0300,ГНИВЦ,https://api.hh.ru/vacancies/120587941?host=hh.ru,2025-05-16 00:00:56.781740,hh
116564131,java,Android-разработчик (Kotlin),Москва,220000.0,350000.0,RUR,2025-05-15T13:42:35+0300,Мидлэнд Ритейл Груп,https://api.hh.ru/vacancies/116564131?host=hh.ru,2025-05-16 00:00:56.781744,hh
120587860,java,Senior Kotlin (Java) Backend Developer/Старший Kotlin (Java) бэкенд разработчик,Санкт-Петербург,,,,2025-05-15T13:41:47+0300,LavaTop,https://api.hh.ru/vacancies/120587860?host=hh.ru,2025-05-16 00:00:56.781747,hh
120114369,java,QA-инженер (auto),Санкт-Петербург,,,,2025-05-15T13:40:04+0300,НАЛАНЧ,https://api.hh.ru/vacancies/120114369?host=hh.ru,2025-05-16 00:00:56.781750,hh
107393603,java,"Старший разработчик Go, Виджеты поиска",Москва,,,,2025-05-15T13:29:35+0300,Ozon,https://api.hh.ru/vacancies/107393603?host=hh.ru,2025-05-16 00:00:56.781753,hh
1000152617,java,Java разработчик,"Волгоград, Самара",,,,2025-05-15T10:57:46+03:00,Bell Integrator,https://career.habr.com/vacancies/1000152617,2025-05-16 00:01:05.169884,habr
1000150936,java,Автотестировщик Java,,,,,2025-05-12T17:27:05+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150936,2025-05-16 00:01:05.169926,habr
1000150429,java,Разработчик Java,"Москва, Санкт-Петербург, Нижний Новгород",,,,2025-05-09T14:46:32+03:00,Bell Integrator,https://career.habr.com/vacancies/1000150429,2025-05-16 00:01:05.169936,habr
1000137816,java,Java программист,Череповец,,,,2025-05-15T11:27:22+03:00,Совкомбанк Технологии,https://career.habr.com/vacancies/1000137816,2025-05-16 00:01:05.169944,habr
1000150956,java,Java-разработчик,Санкт-Петербург,,,,2025-05-12T17:27:07+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150956,2025-05-16 00:01:05.169951,habr
1000150804,java,Java-разработчик,Москва,,,,2025-05-12T12:27:09+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150804,2025-05-16 00:01:05.169957,habr
1000146736,java,Java-разработчик,,,,,2025-05-11T11:27:07+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000146736,2025-05-16 00:01:05.169965,habr
1000156128,java,Java разработчик,"Саратов, Уфа",,,,2025-05-14T14:40:13+03:00,Совкомбанк Технологии,https://career.habr.com/vacancies/1000156128,2025-05-16 00:01:05.169972,habr
1000153828,java, Java developer,Москва,,,,2025-05-08T12:27:44+03:00,СберТех,https://career.habr.com/vacancies/1000153828,2025-05-16 00:01:05.169979,habr
1000151109,java,Tech lead Java (Спецпроекты),,,,,2025-05-13T16:27:04+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000151109,2025-05-16 00:01:05.169986,habr
1000155091,java,Java-разработчик,,,,,2025-05-12T13:52:12+03:00,SimbirSoft,https://career.habr.com/vacancies/1000155091,2025-05-16 00:01:05.169993,habr
1000128046,java,Java-разработчик в Маркет,"Москва, Санкт-Петербург, Нижний Новгород",180000.0,350000.0,rur,2025-05-12T12:27:07+03:00,Яндекс,https://career.habr.com/vacancies/1000128046,2025-05-16 00:01:05.170000,habr
1000150427,java,Java-разработчик ,"Санкт-Петербург, Нижний Новгород, Новосибирск",,,,2025-05-09T14:46:32+03:00,Bell Integrator,https://career.habr.com/vacancies/1000150427,2025-05-16 00:01:05.170008,habr
1000150117,java,Разработчик Java,"Москва, Астрахань, Екатеринбург",230000.0,,rur,2025-05-13T12:27:33+03:00,Bell Integrator,https://career.habr.com/vacancies/1000150117,2025-05-16 00:01:05.170015,habr
1000142374,java,Java разработчик,Москва,,,,2025-04-23T12:17:06+03:00,Синхро,https://career.habr.com/vacancies/1000142374,2025-05-16 00:01:05.170023,habr
1000114836,java,Senior Java-разработчик Fintech,,400000.0,,rur,2025-05-13T20:50:32+03:00,DatsTeam,https://career.habr.com/vacancies/1000114836,2025-05-16 00:01:05.170029,habr
1000157635,java,Java Разработчик,,,,,2025-05-15T21:52:27+03:00,Nomadic Soft,https://career.habr.com/vacancies/1000157635,2025-05-16 00:01:05.170047,habr
1000151031,java,QA Automation Lead (Java)/ Senior (Java),,,,,2025-05-13T10:27:07+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000151031,2025-05-16 00:01:05.170056,habr
1000156904,java,Java разработчик,Нижний Новгород,,,,2025-05-11T17:27:05+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000156904,2025-05-16 00:01:05.170063,habr
1000150938,java,Java разработчик,,,,,2025-05-12T17:27:05+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150938,2025-05-16 00:01:05.170070,habr
1000127876,java,Программист Java,"Воронеж, Калининград",,,,2025-05-15T14:27:06+03:00,Совкомбанк Технологии,https://career.habr.com/vacancies/1000127876,2025-05-16 00:01:05.170077,habr
1000157584,java,Старший Java-разработчик,Москва,,,,2025-05-13T15:04:56+03:00,БФТ - Холдинг,https://career.habr.com/vacancies/1000157584,2025-05-16 00:01:05.170084,habr
1000139317,java,Java разработчик,Москва,200000.0,,rur,2025-05-14T17:02:47+03:00,MOST,https://career.habr.com/vacancies/1000139317,2025-05-16 00:01:05.170091,habr
1000150768,java,Java-разработчик,Минск,,,,2025-05-12T10:27:04+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150768,2025-05-16 00:01:05.170097,habr
1000150952,java,BE-разработчик (Java),Краснодар,,,,2025-05-12T17:27:06+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150952,2025-05-16 00:01:05.170124,habr
1000153180,java,Senior Java Developer/Architect,Москва,,,,2025-05-10T16:27:02+03:00,Wanted.,https://career.habr.com/vacancies/1000153180,2025-05-16 00:01:05.170131,habr
1000154485,java,Senior Java-разработчик (Threads),"Ижевск, Саратов, Уфа",,,,2025-05-11T13:50:19+03:00,Совкомбанк Технологии,https://career.habr.com/vacancies/1000154485,2025-05-16 00:01:05.170139,habr
1000120250,java,Senior Java Developer,Москва,400000.0,,rur,2025-04-30T15:18:05+03:00,DatsTeam,https://career.habr.com/vacancies/1000120250,2025-05-16 00:01:05.170146,habr
1000152322,java,Lead Java,Москва,,,,2025-05-14T10:27:03+03:00,Bell Integrator,https://career.habr.com/vacancies/1000152322,2025-05-16 00:01:05.170153,habr
1000150947,java,Java-разработчик,Москва,,,,2025-05-12T17:27:06+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150947,2025-05-16 00:01:05.170159,habr
1000157322,java,Java-разработчик ,"Москва, Санкт-Петербург, Новосибирск",80000.0,100000.0,rur,2025-05-11T07:01:34+03:00,Hireway,https://career.habr.com/vacancies/1000157322,2025-05-16 00:01:05.170167,habr
1000150935,java,Senior Java разработчик,,,,,2025-05-12T17:27:04+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150935,2025-05-16 00:01:05.170174,habr
1000150058,java,Java разработчик,,,450000.0,rur,2025-05-14T10:27:15+03:00,SENSE,https://career.habr.com/vacancies/1000150058,2025-05-16 00:01:05.170181,habr
1000154295,java,Java Разработчик ,,,,,2025-05-12T09:08:01+03:00,Инфомаксимум,https://career.habr.com/vacancies/1000154295,2025-05-16 00:01:05.170188,habr
1000156454,java,Руководитель направления разработки Java,"Москва, Санкт-Петербург",,,,2025-05-13T16:21:02+03:00,СберКорус,https://career.habr.com/vacancies/1000156454,2025-05-16 00:01:05.170195,habr
1000147377,java,Team Lead Java-разработчик,,,400000.0,rur,2025-05-09T15:27:24+03:00,Wanted.,https://career.habr.com/vacancies/1000147377,2025-05-16 00:01:05.170202,habr
1000144680,java,Team Lead (Java),"Москва, Санкт-Петербург, Нижний Новгород",,,,2025-05-13T09:27:21+03:00,Группа Астра,https://career.habr.com/vacancies/1000144680,2025-05-16 00:01:05.170393,habr
1000155179,java,Старший разработчик Java,,,,,2025-05-09T15:38:41+03:00,БФТ - Холдинг,https://career.habr.com/vacancies/1000155179,2025-05-16 00:01:05.170403,habr
1000145711,java,Java developer (Электронный архив),,,,,2025-05-14T19:27:01+03:00,ПСБ цифровая лаборатория,https://career.habr.com/vacancies/1000145711,2025-05-16 00:01:05.170410,habr
1000151101,java,Java разработчик,Минск,,,,2025-05-13T16:27:03+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000151101,2025-05-16 00:01:05.170417,habr
1000150793,java,Java разработчик/Backend разработчик,Нижний Новгород,,,,2025-05-12T11:27:04+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150793,2025-05-16 00:01:05.170424,habr
1000157024,java,Java разработчик/Backend разработчик,"Екатеринбург, Нижний Новгород, Новосибирск",,,,2025-05-14T16:27:08+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000157024,2025-05-16 00:01:05.170432,habr
1000155840,java,Senior Java разработчик,"Волгоград, Воронеж, Нижний Новгород",,,,2025-05-13T10:27:10+03:00,Bell Integrator,https://career.habr.com/vacancies/1000155840,2025-05-16 00:01:05.170439,habr
1000151339,java,Senior Java developer,Москва,,,,2025-05-10T11:27:17+03:00,Газпромбанк,https://career.habr.com/vacancies/1000151339,2025-05-16 00:01:05.170446,habr
1000157869,java,Senior Java-разработчик,Москва,300000.0,,rur,2025-05-15T17:17:54+03:00,СМАРТ-Групп,https://career.habr.com/vacancies/1000157869,2025-05-16 00:01:05.170453,habr
1000152771,java,Ведущий разработчик Java,Москва,,,,2025-05-10T15:45:23+03:00,ЦПФТ,https://career.habr.com/vacancies/1000152771,2025-05-16 00:01:05.170460,habr
